year,state,postal code,margin,total votes,initial sample,expected sample
2016,Oklahoma,OK,0.3639118453508347,1452992,13,13
2016,Oregon,OR,0.10977816818365332,2001336,42,45
2016,Pennsylvania,PA,0.007242696391831641,6115402,632,5701
2016,Rhode Island,RI,0.15508549070977973,464144,30,31
2016,South Carolina,SC,0.14265912896030342,2103027,33,34
2016,South Dakota,SD,0.29793322219009816,370093,16,16
2016,Tennessee,TN,0.2600570089556452,2508027,18,19
2016,Texas,TX,0.08999427598323423,8969226,51,55
2016,Utah,UT,0.18079547995831408,1131317,26,27
2016,Vermont,VT,0.25963359721905843,320467,18,19
2016,Virginia,VA,0.053237058194936564,3982752,86,98
2016,Washington,WA,0.1570599987518914,3317019,30,31
2016,West Virginia,WV,0.42153646793847843,713051,11,12
2016,Wisconsin,WI,0.0076434319506745296,2976150,599,3803
2016,Wyoming,WY,0.4576951017821537,258788,10,11
1976,Alabama,AL,0.13112398021727184,1182850,35,37
1976,Alaska,AK,0.22251444478612006,123574,21,22
1976,Arizona,AZ,0.16566157591228983,742719,28,29
1976,Arkansas,AR,0.3005739151960497,767535,16,16
1976,California,CA,0.01793492119834388,7803770,256,399
1976,Colorado,CO,0.1141783177984909,1081440,41,43
1976,Connecticut,CT,0.051477435433204335,1386355,89,102
1976,Delaware,DE,0.05381468498824488,235642,86,97
1976,District Of Columbia,DC,0.6512172007344667,168830,8,8
1976,Florida,FL,0.05283671747024644,3150631,87,99
1976,Georgia,GA,0.33876589718634836,1463152,14,14
1976,Hawaii,HI,0.02530715651508234,291301,181,243
1976,Idaho,ID,0.22761723745497636,340932,21,21
1976,Illinois,IL,0.019692532663797672,4721282,233,346
1976,Indiana,IN,0.07622360678123657,2220362,61,66
1976,Iowa,IA,0.010109411140284984,1279303,453,1248
1976,Kansas,KS,0.07551430555048051,957845,61,67
1976,Kentucky,KY,0.07185500993023985,1167142,64,70
1976,Louisiana,LA,0.05786753072492745,1277383,80,89
1976,Maine,ME,0.008367013963658047,482968,547,2375
1976,Maryland,MD,0.06070839846872768,1432273,76,85
1976,Massachusetts,MA,0.15669868949009208,2547558,30,31
1976,Michigan,MI,0.05395676951684061,3651590,85,97
1976,Minnesota,MN,0.1287455812539008,1949931,36,38
1976,Mississippi,MS,0.018848501412043365,768390,243,369
1976,Missouri,MO,0.03631449631449631,1953600,127,154
1976,Montana,MT,0.07435799156765044,328734,62,68
1976,Nebraska,NE,0.2075421632338908,606749,23,23
1976,Nevada,NV,0.04356139412312509,201876,106,124
1976,New Hampshire,NH,0.1127413309306975,339627,41,44
1976,New Jersey,NJ,0.02157425910739924,3014472,213,303
1976,New Mexico,NM,0.02465493650831753,416590,186,252
1976,New York,NY,0.06272279043624861,6668262,73,82
1976,North Carolina,NC,0.11049784672085325,1677906,42,44
1976,North Dakota,ND,0.05921804996838296,297308,78,87
1976,Ohio,OH,0.002270551004560078,4110456,2016,4110456
1976,Oklahoma,OK,0.012145559949132571,1092251,377,803
1976,Oregon,OR,0.0016633070389056547,1029876,2752,1029876
1976,Pennsylvania,PA,0.026634640376195656,4620787,172,227
1976,Rhode Island,RI,0.11297809948755919,410584,41,43
1976,South Carolina,SC,0.13040146626579432,802583,36,37
1976,South Dakota,SD,0.014756649971065391,300678,311,551
1976,Tennessee,TN,0.1299898533270656,1476346,36,38
1976,Texas,TX,0.03168533288276385,4071884,145,182
1976,Utah,UT,0.2878655181461075,541218,16,17
1976,Vermont,VT,0.12283172559297886,183902,38,40
1976,Virginia,VA,0.013351057749305577,1697094,343,663
1976,Washington,WA,0.03883489528354893,1555534,118,142
1976,West Virginia,WV,0.16139037290664676,750590,29,30
1976,Wisconsin,WI,0.016772662725047304,2101336,273,443
1976,Wyoming,WY,0.19494316982531998,156343,24,25
